93.42	-4.96	-4.66	-4.51	-4.23	-3.92	-3.70	-3.49	-3.31	-3.05	-2.81	-2.45	-2.23	-1.84	-1.53	-1.33	-1.11	-0.79	-0.67	-0.52	-0.16	0.06	0.30	0.56
93.44	-4.97	-4.71	-4.44	-4.21	-3.96	-3.74	-3.52	-3.28	-3.03	-2.77	-2.55	-2.21	-1.82	-1.56	-1.33	-1.06	-0.84	-0.60	-0.41	-0.14	0.05	0.28	0.59
93.46	-4.96	-4.73	-4.49	-4.22	-4.02	-3.76	-3.60	-3.28	-3.05	-2.78	-2.52	-2.14	-1.96	-1.53	-1.32	-1.07	-0.89	-0.54	-0.42	-0.22	0.04	0.22	0.57
93.48	-4.88	-4.64	-4.47	-4.20	-3.95	-3.71	-3.48	-3.24	-2.96	-2.79	-2.55	-2.21	-1.75	-1.61	-1.38	-1.07	-0.89	-0.65	-0.45	-0.18	0.00	0.32	0.62
93.50	-4.91	-4.76	-4.44	-4.23	-3.95	-3.68	-3.50	-3.22	-3.13	-2.82	-2.53	-2.27	-1.90	-1.57	-1.33	-1.18	-0.84	-0.73	-0.41	-0.16	0.01	0.30	0.64
93.52	-4.93	-4.68	-4.42	-4.11	-3.97	-3.80	-3.48	-3.28	-3.07	-2.81	-2.41	-2.16	-1.83	-1.56	-1.32	-1.20	-0.90	-0.62	-0.42	-0.14	0.15	0.31	0.58
93.54	-4.99	-4.76	-4.50	-4.23	-4.01	-3.72	-3.51	-3.30	-3.11	-2.85	-2.48	-2.24	-1.81	-1.54	-1.34	-1.15	-0.87	-0.59	-0.38	-0.11	0.11	0.31	0.55
93.56	-5.00	-4.66	-4.45	-4.26	-3.88	-3.71	-3.50	-3.28	-3.08	-2.78	-2.48	-2.23	-1.85	-1.47	-1.37	-1.05	-0.89	-0.62	-0.44	-0.13	0.07	0.29	0.63
93.58	-4.95	-4.75	-4.48	-4.16	-3.96	-3.77	-3.53	-3.34	-3.00	-2.76	-2.40	-2.25	-1.90	-1.49	-1.40	-1.09	-0.86	-0.65	-0.47	-0.15	0.01	0.29	0.59
93.60	-5.00	-4.73	-4.52	-4.24	-4.07	-3.80	-3.55	-3.37	-3.10	-2.91	-2.46	-2.17	-1.83	-1.53	-1.29	-1.09	-0.86	-0.60	-0.35	-0.19	0.09	0.30	0.46
93.62	-4.99	-4.61	-4.41	-4.17	-3.85	-3.62	-3.39	-3.28	-2.96	-2.73	-2.47	-2.23	-1.72	-1.56	-1.27	-1.11	-0.85	-0.62	-0.43	-0.17	0.03	0.34	0.52
93.64	-4.91	-4.74	-4.45	-4.21	-3.95	-3.78	-3.57	-3.32	-3.04	-2.79	-2.49	-2.14	-1.85	-1.60	-1.32	-1.18	-0.88	-0.67	-0.54	-0.10	0.05	0.30	0.67
93.66	-5.03	-4.73	-4.57	-4.17	-4.06	-3.76	-3.48	-3.28	-3.02	-2.85	-2.55	-2.29	-1.88	-1.61	-1.35	-1.11	-0.82	-0.63	-0.40	-0.17	0.08	0.21	0.58
93.68	-4.88	-4.67	-4.38	-4.14	-3.93	-3.67	-3.49	-3.20	-3.02	-2.73	-2.43	-2.23	-1.84	-1.50	-1.31	-1.08	-0.93	-0.66	-0.40	-0.23	0.05	0.31	0.49
93.70	-5.03	-4.77	-4.44	-4.16	-3.94	-3.70	-3.47	-3.28	-2.99	-2.72	-2.44	-2.18	-1.89	-1.54	-1.27	-1.09	-0.91	-0.69	-0.41	-0.19	0.02	0.33	0.47
93.72	-4.93	-4.61	-4.42	-4.19	-3.92	-3.79	-3.53	-3.34	-3.07	-2.86	-2.57	-2.22	-1.81	-1.55	-1.33	-1.14	-0.80	-0.62	-0.44	-0.14	0.08	0.33	0.51
93.74	-5.00	-4.79	-4.53	-4.22	-4.03	-3.72	-3.45	-3.33	-3.06	-2.77	-2.45	-2.19	-1.80	-1.68	-1.37	-1.21	-0.85	-0.66	-0.55	-0.11	-0.02	0.26	0.44
93.76	-4.94	-4.70	-4.47	-4.24	-4.02	-3.72	-3.53	-3.25	-3.09	-2.74	-2.52	-2.26	-1.79	-1.56	-1.37	-1.09	-0.84	-0.59	-0.43	-0.11	0.02	0.32	0.54
93.78	-4.85	-4.68	-4.47	-4.09	-3.96	-3.73	-3.40	-3.23	-3.02	-2.83	-2.48	-2.17	-1.83	-1.47	-1.38	-1.07	-0.93	-0.72	-0.45	-0.18	0.10	0.29	0.55
93.80	-4.87	-4.69	-4.43	-4.30	-4.06	-3.78	-3.48	-3.30	-3.02	-2.81	-2.41	-2.11	-1.83	-1.54	-1.45	-1.10	-0.94	-0.68	-0.43	-0.07	0.11	0.36	0.55
93.82	-4.95	-4.71	-4.43	-4.18	-3.92	-3.75	-3.52	-3.27	-3.02	-2.73	-2.50	-2.16	-1.81	-1.45	-1.36	-1.19	-0.89	-0.62	-0.41	-0.03	0.11	0.30	0.55
93.84	-4.85	-4.71	-4.42	-4.14	-3.93	-3.65	-3.42	-3.28	-3.04	-2.79	-2.44	-2.21	-1.78	-1.43	-1.23	-1.10	-0.84	-0.60	-0.33	-0.05	0.08	0.29	0.55
93.86	-4.98	-4.64	-4.45	-4.20	-3.96	-3.76	-3.46	-3.33	-3.05	-2.77	-2.46	-2.24	-1.82	-1.59	-1.32	-1.14	-0.97	-0.67	-0.44	-0.14	0.08	0.35	0.55
93.88	-5.04	-4.81	-4.53	-4.24	-4.03	-3.80	-3.62	-3.28	-3.10	-2.90	-2.51	-2.21	-1.90	-1.60	-1.36	-1.10	-0.97	-0.77	-0.39	-0.18	0.12	0.34	0.63
93.90	-4.84	-4.73	-4.40	-4.08	-3.83	-3.65	-3.40	-3.17	-2.94	-2.79	-2.53	-2.14	-1.76	-1.62	-1.26	-1.07	-0.77	-0.64	-0.41	-0.14	0.05	0.32	0.62
93.92	-5.01	-4.63	-4.48	-4.21	-4.06	-3.69	-3.54	-3.32	-3.05	-2.76	-2.49	-2.10	-1.94	-1.58	-1.34	-1.11	-0.79	-0.57	-0.50	-0.07	-0.02	0.27	0.56
93.94	-4.90	-4.81	-4.46	-4.11	-3.91	-3.70	-3.45	-3.29	-3.07	-2.78	-2.55	-2.19	-1.84	-1.61	-1.30	-1.06	-0.79	-0.58	-0.45	-0.19	0.01	0.20	0.53
93.96	-4.91	-4.65	-4.43	-4.25	-3.96	-3.73	-3.49	-3.38	-3.05	-2.83	-2.53	-2.16	-1.81	-1.61	-1.36	-1.12	-0.91	-0.66	-0.45	-0.25	0.03	0.25	0.47
93.98	-4.97	-4.69	-4.53	-4.22	-3.92	-3.73	-3.55	-3.28	-3.09	-2.78	-2.57	-2.20	-1.84	-1.63	-1.41	-1.12	-0.88	-0.65	-0.43	-0.18	0.08	0.28	0.54
94.00	-4.87	-4.68	-4.45	-4.16	-4.05	-3.69	-3.49	-3.23	-3.04	-2.78	-2.48	-2.22	-1.76	-1.54	-1.40	-1.07	-0.82	-0.64	-0.41	-0.20	0.09	0.28	0.56
94.02	-4.96	-4.79	-4.53	-4.21	-3.90	-3.78	-3.44	-3.21	-2.99	-2.76	-2.43	-2.17	-1.79	-1.64	-1.37	-1.14	-0.82	-0.66	-0.47	-0.18	-0.02	0.27	0.46
94.04	-4.93	-4.70	-4.44	-4.27	-4.01	-3.67	-3.57	-3.30	-3.05	-2.84	-2.47	-2.10	-1.83	-1.51	-1.40	-1.12	-0.82	-0.51	-0.47	-0.08	0.11	0.38	0.61
94.06	-4.98	-4.66	-4.46	-4.19	-4.00	-3.90	-3.54	-3.29	-3.02	-2.79	-2.44	-2.30	-1.80	-1.51	-1.26	-1.09	-0.90	-0.66	-0.43	-0.24	-0.02	0.31	0.57
94.08	-4.96	-4.77	-4.47	-4.15	-3.97	-3.72	-3.50	-3.36	-3.04	-2.81	-2.43	-2.19	-1.95	-1.58	-1.36	-1.05	-0.91	-0.70	-0.42	-0.18	-0.05	0.23	0.59
94.10	-4.92	-4.68	-4.51	-4.24	-3.94	-3.79	-3.46	-3.29	-3.08	-2.81	-2.51	-2.19	-1.87	-1.54	-1.31	-1.15	-0.87	-0.60	-0.42	-0.15	0.02	0.25	0.65
94.12	-4.91	-4.64	-4.44	-4.16	-3.98	-3.73	-3.54	-3.21	-3.07	-2.83	-2.51	-2.22	-1.81	-1.52	-1.32	-1.09	-0.81	-0.69	-0.41	-0.17	0.03	0.33	0.55
94.14	-4.95	-4.71	-4.44	-4.30	-4.02	-3.88	-3.55	-3.34	-3.11	-2.72	-2.62	-2.24	-1.92	-1.68	-1.45	-1.17	-0.94	-0.70	-0.43	-0.14	0.05	0.39	0.62
94.16	-4.93	-4.76	-4.45	-4.07	-3.94	-3.79	-3.39	-3.21	-3.01	-2.79	-2.44	-2.20	-1.82	-1.55	-1.40	-1.06	-0.91	-0.68	-0.57	-0.20	0.08	0.27	0.69
94.18	-4.95	-4.70	-4.41	-4.33	-3.99	-3.73	-3.57	-3.24	-3.05	-2.90	-2.51	-2.21	-1.73	-1.59	-1.36	-1.14	-0.88	-0.68	-0.47	-0.24	0.11	0.17	0.59
94.20	-4.90	-4.61	-4.44	-4.13	-3.94	-3.65	-3.48	-3.31	-2.95	-2.70	-2.53	-2.13	-1.93	-1.60	-1.36	-1.12	-0.89	-0.56	-0.42	-0.20	0.08	0.28	0.45
94.22	-4.92	-4.75	-4.45	-4.26	-3.97	-3.73	-3.44	-3.36	-3.01	-2.75	-2.54	-2.19	-1.90	-1.48	-1.32	-1.15	-0.85	-0.62	-0.44	-0.17	-0.01	0.30	0.45
94.24	-4.93	-4.72	-4.41	-4.11	-3.94	-3.75	-3.48	-3.33	-3.08	-2.82	-2.39	-2.18	-1.73	-1.58	-1.36	-1.11	-0.87	-0.66	-0.40	-0.16	-0.01	0.31	0.56
94.26	-4.99	-4.68	-4.55	-4.31	-3.98	-3.71	-3.51	-3.34	-2.94	-2.75	-2.55	-2.25	-1.74	-1.45	-1.34	-1.07	-0.76	-0.60	-0.38	-0.17	0.11	0.32	0.67
94.28	-5.02	-4.74	-4.44	-4.18	-3.89	-3.82	-3.49	-3.27	-3.11	-2.76	-2.45	-2.13	-1.80	-1.53	-1.31	-1.13	-0.85	-0.64	-0.45	-0.13	0.06	0.34	0.61
94.30	-4.86	-4.71	-4.44	-4.22	-4.01	-3.69	-3.52	-3.23	-3.04	-2.88	-2.59	-2.32	-1.89	-1.46	-1.32	-1.12	-0.83	-0.60	-0.32	-0.08	0.03	0.44	0.53
94.32	-4.95	-4.70	-4.52	-4.17	-3.96	-3.78	-3.51	-3.34	-3.03	-2.77	-2.45	-2.19	-1.90	-1.58	-1.32	-1.18	-0.87	-0.63	-0.43	-0.15	0.09	0.32	0.72
94.34	-4.97	-4.76	-4.43	-4.33	-4.07	-3.76	-3.50	-3.29	-3.04	-2.76	-2.42	-2.19	-1.90	-1.59	-1.31	-1.10	-0.91	-0.70	-0.44	-0.16	0.06	0.27	0.66
94.36	-4.80	-4.61	-4.41	-4.09	-3.94	-3.70	-3.54	-3.31	-3.11	-2.89	-2.51	-2.23	-1.90	-1.66	-1.35	-1.11	-0.87	-0.66	-0.43	-0.21	0.04	0.28	0.49
94.38	-4.92	-4.72	-4.45	-4.29	-3.99	-3.75	-3.61	-3.34	-3.09	-2.86	-2.46	-2.16	-1.79	-1.62	-1.34	-1.08	-0.97	-0.65	-0.50	-0.16	-0.02	0.31	0.53
94.40	-5.11	-4.80	-4.56	-4.13	-3.94	-3.75	-3.54	-3.25	-3.11	-2.92	-2.38	-2.16	-1.84	-1.62	-1.43	-1.16	-0.84	-0.72	-0.48	-0.21	-0.09	0.34	0.54
94.42	-4.79	-4.64	-4.39	-4.20	-4.00	-3.76	-3.47	-3.24	-3.03	-2.78	-2.52	-2.23	-1.94	-1.58	-1.30	-1.07	-0.73	-0.61	-0.37	-0.13	0.11	0.29	0.62
94.44	-4.97	-4.65	-4.44	-4.19	-3.94	-3.69	-3.48	-3.25	-3.00	-2.68	-2.50	-2.24	-1.76	-1.49	-1.26	-1.01	-0.83	-0.64	-0.42	-0.20	0.09	0.32	0.53
94.46	-4.96	-4.77	-4.45	-4.23	-4.00	-3.77	-3.50	-3.32	-3.05	-2.74	-2.32	-2.26	-1.81	-1.48	-1.32	-1.15	-0.90	-0.75	-0.44	-0.26	0.00	0.33	0.50
94.48	-4.91	-4.70	-4.46	-4.16	-4.02	-3.70	-3.55	-3.36	-3.10	-2.93	-2.46	-2.14	-1.82	-1.50	-1.43	-1.08	-0.84	-0.63	-0.41	-0.01	0.16	0.38	0.56
94.50	-5.00	-4.63	-4.47	-4.22	-3.92	-3.77	-3.42	-3.28	-3.04	-2.63	-2.48	-2.19	-1.78	-1.49	-1.33	-1.13	-0.84	-0.63	-0.38	-0.15	0.16	0.39	0.66
94.52	-4.88	-4.77	-4.41	-4.25	-3.99	-3.71	-3.58	-3.35	-3.07	-2.87	-2.44	-2.18	-1.85	-1.60	-1.35	-1.04	-0.86	-0.61	-0.39	-0.23	0.04	0.30	0.65
94.54	-4.93	-4.70	-4.50	-4.14	-4.01	-3.77	-3.50	-3.27	-3.06	-2.77	-2.61	-2.21	-1.87	-1.58	-1.40	-1.08	-0.95	-0.59	-0.43	-0.17	0.03	0.26	0.61
94.56	-5.00	-4.61	-4.43	-4.26	-4.04	-3.70	-3.53	-3.23	-3.02	-2.82	-2.48	-2.22	-1.81	-1.61	-1.41	-1.09	-0.85	-0.74	-0.45	-0.21	0.13	0.27	0.58
94.58	-5.06	-4.75	-4.55	-4.15	-3.86	-3.72	-3.48	-3.19	-3.00	-2.83	-2.46	-2.11	-1.69	-1.52	-1.22	-1.07	-0.79	-0.63	-0.39	-0.19	0.04	0.21	0.49
94.60	-5.02	-4.74	-4.43	-4.20	-4.02	-3.71	-3.53	-3.32	-3.02	-2.67	-2.50	-2.12	-1.82	-1.52	-1.25	-1.17	-0.80	-0.64	-0.52	-0.13	0.05	0.31	0.48
94.62	-5.03	-4.71	-4.51	-4.23	-3.98	-3.78	-3.47	-3.38	-3.01	-2.83	-2.48	-2.26	-1.92	-1.63	-1.30	-1.14	-0.94	-0.75	-0.45	-0.25	0.04	0.29	0.54
94.64	-4.96	-4.67	-4.54	-4.26	-4.02	-3.75	-3.56	-3.30	-3.02	-2.90	-2.53	-2.17	-1.95	-1.56	-1.37	-1.14	-0.86	-0.65	-0.43	-0.09	-0.02	0.25	0.60
94.66	-4.89	-4.80	-4.53	-4.19	-3.90	-3.82	-3.50	-3.23	-2.98	-2.83	-2.49	-2.19	-1.84	-1.56	-1.36	-1.08	-0.94	-0.69	-0.44	-0.20	0.03	0.29	0.50
94.68	-4.98	-4.69	-4.43	-4.25	-4.07	-3.69	-3.51	-3.28	-3.03	-2.71	-2.54	-2.22	-1.88	-1.58	-1.45	-1.12	-0.80	-0.59	-0.37	-0.32	-0.03	0.27	0.50
94.70	-4.89	-4.65	-4.53	-4.25	-3.99	-3.74	-3.54	-3.32	-3.12	-2.96	-2.57	-2.30	-1.83	-1.53	-1.30	-1.02	-0.92	-0.62	-0.36	-0.22	0.02	0.29	0.59
94.72	-5.01	-4.81	-4.51	-4.19	-3.99	-3.76	-3.44	-3.31	-3.09	-2.73	-2.52	-2.26	-1.79	-1.60	-1.35	-1.05	-0.90	-0.74	-0.49	-0.18	0.02	0.29	0.56
94.74	-4.95	-4.69	-4.36	-4.25	-3.94	-3.79	-3.47	-3.26	-3.10	-2.70	-2.56	-2.25	-1.80	-1.62	-1.27	-1.06	-0.81	-0.64	-0.47	-0.12	0.02	0.23	0.53
94.76	-4.87	-4.67	-4.52	-4.17	-4.06	-3.73	-3.54	-3.28	-3.02	-2.82	-2.55	-2.25	-1.85	-1.61	-1.27	-1.08	-0.83	-0.61	-0.44	-0.09	0.06	0.34	0.65
94.78	-5.04	-4.76	-4.48	-4.26	-3.99	-3.80	-3.49	-3.26	-3.10	-2.83	-2.53	-2.27	-1.88	-1.56	-1.29	-1.14	-0.83	-0.61	-0.43	-0.21	0.10	0.31	0.68
94.80	-4.89	-4.81	-4.47	-4.19	-4.00	-3.72	-3.48	-3.23	-3.09	-2.66	-2.53	-2.21	-1.92	-1.66	-1.32	-1.14	-0.88	-0.68	-0.50	-0.17	0.11	0.25	0.58
94.82	-4.93	-4.70	-4.51	-4.21	-3.93	-3.74	-3.50	-3.32	-3.04	-2.90	-2.52	-2.19	-1.90	-1.53	-1.33	-1.05	-0.92	-0.71	-0.48	-0.24	0.04	0.21	0.53
94.84	-5.03	-4.73	-4.52	-4.21	-3.99	-3.70	-3.57	-3.24	-3.00	-2.73	-2.40	-2.10	-1.76	-1.51	-1.27	-0.99	-0.85	-0.60	-0.38	-0.21	0.02	0.26	0.58
94.86	-4.91	-4.67	-4.46	-4.25	-4.00	-3.74	-3.43	-3.32	-3.05	-2.67	-2.41	-2.05	-1.82	-1.54	-1.41	-0.95	-0.81	-0.59	-0.53	-0.15	0.10	0.30	0.60
94.88	-4.99	-4.76	-4.50	-4.13	-3.95	-3.69	-3.55	-3.29	-3.12	-2.89	-2.50	-2.24	-1.83	-1.58	-1.31	-1.10	-0.92	-0.69	-0.49	-0.19	0.04	0.28	0.52
94.90	-4.99	-4.66	-4.49	-4.22	-4.01	-3.77	-3.48	-3.18	-2.96	-2.66	-2.44	-2.21	-1.93	-1.61	-1.34	-1.14	-0.84	-0.63	-0.42	-0.21	-0.06	0.25	0.55
94.92	-4.91	-4.64	-4.47	-4.22	-3.97	-3.75	-3.53	-3.38	-3.09	-2.76	-2.48	-2.16	-1.86	-1.59	-1.28	-1.00	-0.87	-0.66	-0.40	-0.15	-0.06	0.28	0.56
94.94	-4.95	-4.77	-4.42	-4.15	-3.95	-3.67	-3.50	-3.31	-3.07	-2.86	-2.52	-2.26	-1.84	-1.65	-1.35	-1.06	-0.78	-0.69	-0.39	-0.15	-0.03	0.32	0.50
94.96	-4.96	-4.71	-4.52	-4.20	-3.90	-3.84	-3.48	-3.32	-2.97	-2.82	-2.48	-2.23	-1.80	-1.48	-1.30	-1.08	-0.82	-0.62	-0.40	-0.20	0.02	0.33	0.53
94.98	-4.93	-4.74	-4.42	-4.19	-4.02	-3.65	-3.44	-3.25	-3.02	-2.70	-2.51	-2.22	-1.81	-1.56	-1.28	-1.14	-0.88	-0.63	-0.43	-0.25	0.01	0.37	0.54
95.00	-5.04	-4.68	-4.44	-4.16	-3.96	-3.85	-3.56	-3.30	-3.11	-2.83	-2.40	-2.23	-1.87	-1.47	-1.34	-1.12	-0.83	-0.59	-0.45	-0.15	0.04	0.32	0.56
95.02	-4.94	-4.78	-4.55	-4.17	-3.94	-3.74	-3.59	-3.26	-3.08	-2.81	-2.42	-2.26	-1.86	-1.56	-1.38	-1.14	-0.91	-0.69	-0.45	-0.13	0.06	0.33	0.54
95.04	-4.93	-4.67	-4.41	-4.22	-4.00	-3.70	-3.48	-3.27	-3.08	-2.78	-2.53	-2.19	-1.78	-1.50	-1.36	-1.09	-0.88	-0.67	-0.48	-0.16	0.01	0.30	0.51
95.06	-5.04	-4.66	-4.48	-4.24	-4.00	-3.82	-3.44	-3.28	-3.12	-2.82	-2.48	-2.22	-1.82	-1.56	-1.48	-1.15	-0.88	-0.60	-0.46	-0.28	0.03	0.26	0.48
95.08	-4.91	-4.79	-4.47	-4.11	-3.92	-3.65	-3.50	-3.33	-3.06	-2.84	-2.39	-2.20	-1.85	-1.56	-1.45	-1.14	-0.91	-0.64	-0.50	-0.33	0.06	0.16	0.45
95.10	-4.94	-4.74	-4.43	-4.21	-3.99	-3.70	-3.51	-3.31	-3.00	-2.76	-2.40	-2.29	-1.83	-1.60	-1.39	-1.05	-0.84	-0.70	-0.47	-0.17	0.06	0.19	0.54
95.12	-4.95	-4.57	-4.45	-4.16	-3.94	-3.79	-3.58	-3.30	-3.00	-2.77	-2.50	-2.16	-1.84	-1.55	-1.33	-1.06	-0.85	-0.64	-0.41	-0.18	0.02	0.32	0.59
95.14	-4.93	-4.74	-4.55	-4.21	-4.00	-3.66	-3.53	-3.23	-3.02	-2.84	-2.47	-2.14	-1.80	-1.56	-1.31	-1.13	-0.80	-0.61	-0.48	-0.17	0.07	0.35	0.55
95.16	-4.93	-4.65	-4.35	-4.15	-3.89	-3.70	-3.47	-3.33	-3.06	-2.74	-2.47	-2.20	-1.84	-1.50	-1.30	-1.18	-0.89	-0.65	-0.45	-0.23	0.07	0.27	0.49
95.18	-4.87	-4.69	-4.48	-4.29	-3.98	-3.76	-3.51	-3.30	-3.10	-2.73	-2.55	-2.11	-1.81	-1.51	-1.21	-1.11	-0.78	-0.59	-0.38	-0.11	0.11	0.30	0.54
95.20	-4.98	-4.70	-4.50	-4.15	-4.02	-3.71	-3.55	-3.29	-2.98	-2.79	-2.52	-2.17	-1.78	-1.52	-1.27	-1.09	-0.98	-0.77	-0.46	-0.22	-0.04	0.22	0.55
95.22	-4.97	-4.70	-4.40	-4.22	-3.93	-3.65	-3.48	-3.25	-3.06	-2.84	-2.37	-2.19	-1.86	-1.59	-1.38	-1.13	-0.80	-0.68	-0.31	-0.15	0.03	0.21	0.51
95.24	-4.86	-4.68	-4.58	-4.22	-4.03	-3.80	-3.52	-3.33	-3.13	-2.75	-2.58	-2.16	-1.81	-1.51	-1.39	-1.16	-0.88	-0.63	-0.55	-0.15	0.05	0.27	0.49
95.26	-4.97	-4.68	-4.41	-4.21	-3.91	-3.69	-3.46	-3.20	-2.95	-2.70	-2.44	-2.14	-1.79	-1.54	-1.35	-1.02	-0.79	-0.56	-0.37	-0.19	0.07	0.28	0.57
95.28	-4.90	-4.75	-4.44	-4.17	-3.96	-3.77	-3.55	-3.27	-3.11	-2.88	-2.51	-2.18	-1.87	-1.57	-1.37	-1.15	-0.90	-0.59	-0.47	-0.12	0.12	0.34	0.56
95.30	-4.91	-4.66	-4.55	-4.16	-3.96	-3.74	-3.51	-3.19	-3.11	-2.79	-2.56	-2.24	-1.94	-1.58	-1.38	-1.11	-0.85	-0.54	-0.39	-0.23	0.15	0.32	0.64
95.32	-4.92	-4.68	-4.44	-4.21	-4.00	-3.87	-3.53	-3.36	-3.04	-2.71	-2.49	-2.23	-1.76	-1.60	-1.33	-1.13	-0.90	-0.61	-0.51	-0.25	0.05	0.23	0.58
95.34	-4.96	-4.73	-4.35	-4.24	-3.97	-3.70	-3.46	-3.23	-3.04	-2.74	-2.42	-2.33	-1.97	-1.67	-1.32	-1.08	-0.89	-0.68	-0.41	-0.16	0.11	0.28	0.54
95.36	-4.96	-4.74	-4.60	-4.10	-3.87	-3.69	-3.52	-3.34	-3.06	-2.82	-2.50	-2.21	-1.78	-1.60	-1.21	-1.04	-0.84	-0.63	-0.36	-0.20	0.03	0.32	0.60
95.38	-4.84	-4.66	-4.38	-4.25	-4.01	-3.79	-3.51	-3.38	-3.06	-2.79	-2.50	-2.25	-1.85	-1.63	-1.34	-1.15	-0.92	-0.67	-0.45	-0.25	-0.03	0.23	0.56
95.40	-5.00	-4.59	-4.44	-4.20	-3.93	-3.71	-3.46	-3.26	-3.04	-2.75	-2.51	-2.29	-1.78	-1.55	-1.32	-1.06	-0.77	-0.57	-0.42	-0.18	0.08	0.27	0.54
95.42	-4.89	-4.75	-4.45	-4.21	-3.97	-3.70	-3.50	-3.24	-3.05	-2.75	-2.51	-2.35	-1.88	-1.60	-1.41	-1.12	-0.87	-0.66	-0.45	-0.15	0.02	0.25	0.47
95.44	-4.93	-4.65	-4.41	-4.24	-3.91	-3.76	-3.51	-3.26	-3.03	-2.77	-2.49	-2.15	-1.86	-1.63	-1.36	-1.01	-0.85	-0.72	-0.42	-0.18	-0.04	0.19	0.46
95.46	-5.01	-4.66	-4.42	-4.24	-4.04	-3.75	-3.50	-3.28	-3.09	-2.85	-2.57	-2.18	-1.86	-1.56	-1.31	-1.11	-0.77	-0.58	-0.37	-0.11	0.12	0.29	0.62
95.48	-4.97	-4.80	-4.46	-4.13	-3.90	-3.64	-3.51	-3.28	-3.05	-2.68	-2.35	-2.26	-1.80	-1.51	-1.22	-1.00	-0.81	-0.61	-0.46	-0.12	0.15	0.45	0.63
95.50	-4.97	-4.67	-4.45	-4.27	-4.07	-3.88	-3.56	-3.35	-3.13	-2.82	-2.53	-2.14	-1.83	-1.56	-1.36	-1.19	-0.89	-0.69	-0.36	-0.23	-0.07	0.34	0.51
95.52	-4.92	-4.64	-4.49	-4.20	-3.94	-3.68	-3.39	-3.20	-3.10	-2.86	-2.52	-2.28	-1.86	-1.54	-1.36	-1.11	-0.81	-0.60	-0.29	-0.18	0.03	0.34	0.64
95.54	-4.97	-4.79	-4.48	-4.15	-3.95	-3.72	-3.48	-3.23	-3.07	-2.74	-2.47	-2.22	-1.82	-1.55	-1.35	-1.07	-0.84	-0.61	-0.44	-0.17	0.12	0.24	0.68
95.56	-4.90	-4.66	-4.48	-4.22	-3.96	-3.84	-3.59	-3.28	-3.18	-2.84	-2.50	-2.31	-1.86	-1.58	-1.34	-1.09	-0.84	-0.69	-0.35	-0.18	0.02	0.28	0.58
95.58	-4.96	-4.72	-4.47	-4.16	-4.07	-3.81	-3.45	-3.24	-3.08	-2.80	-2.51	-2.35	-1.79	-1.57	-1.33	-1.08	-0.91	-0.60	-0.41	-0.12	0.05	0.41	0.64
95.60	-4.92	-4.73	-4.39	-4.24	-3.88	-3.63	-3.50	-3.28	-3.10	-2.75	-2.57	-2.09	-1.79	-1.51	-1.34	-1.13	-0.81	-0.67	-0.45	-0.22	0.09	0.30	0.61
95.62	-4.91	-4.66	-4.54	-4.17	-4.02	-3.88	-3.53	-3.22	-3.05	-2.73	-2.41	-2.11	-1.84	-1.54	-1.30	-1.12	-0.84	-0.67	-0.50	-0.24	0.09	0.18	0.54
95.64	-4.95	-4.74	-4.43	-4.16	-3.95	-3.70	-3.51	-3.29	-3.08	-2.81	-2.53	-2.27	-1.90	-1.57	-1.23	-1.13	-0.86	-0.67	-0.47	-0.16	0.12	0.23	0.51
95.66	-4.95	-4.71	-4.46	-4.15	-3.93	-3.70	-3.48	-3.30	-3.08	-2.82	-2.43	-2.18	-1.81	-1.52	-1.20	-1.02	-0.91	-0.68	-0.47	-0.25	0.02	0.25	0.51
95.68	-4.94	-4.66	-4.50	-4.28	-3.95	-3.85	-3.53	-3.26	-3.10	-2.85	-2.60	-2.23	-1.84	-1.57	-1.34	-1.12	-0.85	-0.56	-0.45	-0.18	0.08	0.25	0.59
95.70	-4.93	-4.65	-4.41	-4.12	-3.92	-3.68	-3.45	-3.22	-2.97	-2.74	-2.45	-2.21	-1.74	-1.47	-1.24	-1.02	-0.80	-0.66	-0.46	-0.19	-0.03	0.35	0.47
95.72	-5.04	-4.76	-4.50	-4.30	-4.02	-3.73	-3.54	-3.29	-2.96	-2.72	-2.47	-2.13	-1.82	-1.59	-1.38	-1.12	-0.96	-0.67	-0.43	-0.20	-0.04	0.32	0.55
95.74	-4.91	-4.58	-4.34	-4.21	-3.94	-3.67	-3.42	-3.32	-3.04	-2.77	-2.54	-2.23	-1.93	-1.57	-1.28	-1.13	-0.88	-0.58	-0.42	-0.15	-0.01	0.30	0.56
95.76	-4.92	-4.74	-4.49	-4.17	-3.94	-3.83	-3.53	-3.37	-3.10	-2.75	-2.46	-2.20	-1.82	-1.53	-1.32	-1.08	-0.86	-0.74	-0.39	-0.19	0.02	0.25	0.50
95.78	-4.90	-4.66	-4.41	-4.19	-3.94	-3.62	-3.60	-3.17	-3.00	-2.83	-2.44	-2.12	-1.83	-1.56	-1.28	-1.15	-0.83	-0.66	-0.42	-0.17	0.08	0.34	0.59
95.80	-4.87	-4.63	-4.46	-4.25	-4.00	-3.83	-3.43	-3.28	-3.00	-2.76	-2.40	-2.16	-1.74	-1.49	-1.35	-1.15	-0.89	-0.64	-0.43	-0.19	0.05	0.32	0.59
